MAHDOUDE,AQUIFER,DATE,AET
تربت حیدریه,تربت حیدریه,1402-08-01,3.671
تربت حیدریه,تربت حیدریه,1402-09-01,3.577
تربت حیدریه,تربت حیدریه,1402-10-01,3.058
تربت حیدریه,تربت حیدریه,1402-11-01,3.606
تربت حیدریه,تربت حیدریه,1402-12-01,3.096
تربت حیدریه,تربت حیدریه,1403-01-01,12.7
تربت حیدریه,تربت حیدریه,1403-02-01,21.191
تربت حیدریه,تربت حیدریه,1403-03-01,19.437
تربت حیدریه,تربت حیدریه,1403-04-01,8.103
تربت حیدریه,تربت حیدریه,1403-05-01,5.084
تربت حیدریه,تربت حیدریه,1403-06-01,6.765
تربت حیدریه,تربت حیدریه,1403-07-01,7.229
تربت حیدریه,تربت حیدریه,1403-08-01,4.074
تربت حیدریه,تربت حیدریه,1403-09-01,2.155
تربت حیدریه,تربت حیدریه,1403-10-01,1.816
تربت حیدریه,تربت حیدریه,1403-11-01,2.564
تربت حیدریه,تربت حیدریه,1403-12-01,6.744
تربت حیدریه,تربت حیدریه,1404-01-01,18.663
تربت حیدریه,تربت حیدریه,1404-02-01,21.175
تربت حیدریه,تربت حیدریه,1404-03-01,9.172
تربت حیدریه,تربت حیدریه,1404-04-01,4.783
تربت حیدریه,تربت حیدریه,1404-05-01,5.373
تربت حیدریه,تربت حیدریه,1404-06-01,7.49
تربت حیدریه,تربت حیدریه,1404-07-01,6.449
تربت حیدریه,تربت حیدریه,1404-08-01,3.88
تربت حیدریه,تربت حیدریه,1404-09-01,2.517
تربت حیدریه,تربت حیدریه,1404-10-01,2.093
تربت حیدریه,تربت حیدریه,1404-11-01,4.744
تربت حیدریه,تربت حیدریه,1404-12-01,5.357
تربت حیدریه,تربت حیدریه,1405-01-01,25.522
تربت حیدریه,تربت حیدریه,1405-02-01,38.051
تربت حیدریه,تربت حیدریه,1405-03-01,5.682
جنگل,جنگل,1396-10-01,0.792
جنگل,جنگل,1396-11-01,2.773
جنگل,جنگل,1396-12-01,6.654
جنگل,جنگل,1397-01-01,8.535
جنگل,جنگل,1397-02-01,14.661
جنگل,جنگل,1397-03-01,10.067
جنگل,جنگل,1397-04-01,7.033
جنگل,جنگل,1397-05-01,7.03
جنگل,جنگل,1397-06-01,10.98
جنگل,جنگل,1397-07-01,8.843
جنگل,جنگل,1397-08-01,8.006
جنگل,جنگل,1397-09-01,3.914
جنگل,جنگل,1397-10-01,2.943
جنگل,جنگل,1397-11-01,4.17
جنگل,جنگل,1397-12-01,7.535
جنگل,جنگل,1398-01-01,14.486
جنگل,جنگل,1398-02-01,21.475
جنگل,جنگل,1398-03-01,17.042
جنگل,جنگل,1398-04-01,8.122
جنگل,جنگل,1398-05-01,7.286
جنگل,جنگل,1398-06-01,11.447
جنگل,جنگل,1398-07-01,10.641
جنگل,جنگل,1398-08-01,5.541
جنگل,جنگل,1398-09-01,2.873
جنگل,جنگل,1398-10-01,2.733
جنگل,جنگل,1398-11-01,4.435
جنگل,جنگل,1398-12-01,11.047
جنگل,جنگل,1399-01-01,18.986
جنگل,جنگل,1399-02-01,36.331
جنگل,جنگل,1399-03-01,21.599
جنگل,جنگل,1399-04-01,17.51
جنگل,جنگل,1399-05-01,11.036
جنگل,جنگل,1399-06-01,15.863
جنگل,جنگل,1399-07-01,9.334
جنگل,جنگل,1399-08-01,5.896
جنگل,جنگل,1399-09-01,2.017
جنگل,جنگل,1399-10-01,1.66
جنگل,جنگل,1399-11-01,3.603
جنگل,جنگل,1399-12-01,5.983
جنگل,جنگل,1400-01-01,8.64
جنگل,جنگل,1400-02-01,11.53
جنگل,جنگل,1400-03-01,11.567
جنگل,جنگل,1400-04-01,8.664
جنگل,جنگل,1400-05-01,8.466
جنگل,جنگل,1400-06-01,10.95
جنگل,جنگل,1400-07-01,6.203
جنگل,جنگل,1400-08-01,4.322
جنگل,جنگل,1400-09-01,2.716
جنگل,جنگل,1400-10-01,2.797
جنگل,جنگل,1400-11-01,5.28
جنگل,جنگل,1400-12-01,12.023
جنگل,جنگل,1401-01-01,17.135
جنگل,جنگل,1401-02-01,16.972
جنگل,جنگل,1401-03-01,15.714
جنگل,جنگل,1401-04-01,8.951
جنگل,جنگل,1401-05-01,10.516
جنگل,جنگل,1401-06-01,14.168
جنگل,جنگل,1401-07-01,12.642
جنگل,جنگل,1401-08-01,7.489
جنگل,جنگل,1401-09-01,2.84
جنگل,جنگل,1401-10-01,1.719
جنگل,جنگل,1401-11-01,3.016
جنگل,جنگل,1401-12-01,8.209
جنگل,جنگل,1402-01-01,10.726
جنگل,جنگل,1402-02-01,10.79
جنگل,جنگل,1402-03-01,15.906
جنگل,جنگل,1402-04-01,6.987
جنگل,جنگل,1402-05-01,4.722
جنگل,جنگل,1402-06-01,4.015
جنگل,جنگل,1402-07-01,3.218
جنگل,جنگل,1402-08-01,7.503
جنگل,جنگل,1402-09-01,2.921
جنگل,جنگل,1402-10-01,3.28
جنگل,جنگل,1402-11-01,4.723
جنگل,جنگل,1402-12-01,4.601
جنگل,جنگل,1403-01-01,9.906
جنگل,جنگل,1403-02-01,13.253
جنگل,جنگل,1403-03-01,17.012
جنگل,جنگل,1403-04-01,7.269
جنگل,جنگل,1403-05-01,4.284
جنگل,جنگل,1403-06-01,9.691
جنگل,جنگل,1403-07-01,9.811
جنگل,جنگل,1403-08-01,4.5
جنگل,جنگل,1403-09-01,2.636
جنگل,جنگل,1403-10-01,1.275
جنگل,جنگل,1403-11-01,2.728
جنگل,جنگل,1403-12-01,6.311
جنگل,جنگل,1404-01-01,13.98
جنگل,جنگل,1404-02-01,14.549
جنگل,جنگل,1404-03-01,13.144
جنگل,جنگل,1404-04-01,5.166
جنگل,جنگل,1404-05-01,7.601
جنگل,جنگل,1404-06-01,10.225
جنگل,جنگل,1404-07-01,7.727
جنگل,جنگل,1404-08-01,5.156
جنگل,جنگل,1404-09-01,2.073
جنگل,جنگل,1404-10-01,2.508
جنگل,جنگل,1404-11-01,4.713
جنگل,جنگل,1404-12-01,6.066
جنگل,جنگل,1405-01-01,20.417
جنگل,جنگل,1405-02-01,20.612
جنگل,جنگل,1405-03-01,3.524
جوین,جوین,1396-10-01,0.748
جوین,جوین,1396-11-01,2.289
جوین,جوین,1396-12-01,5.689
جوین,جوین,1397-01-01,16.183
جوین,جوین,1397-02-01,24.374
جوین,جوین,1397-03-01,24.478
جوین,جوین,1397-04-01,20.011
جوین,جوین,1397-05-01,18.214
جوین,جوین,1397-06-01,21.402
جوین,جوین,1397-07-01,14.319
جوین,جوین,1397-08-01,7.126
جوین,جوین,1397-09-01,3.037
جوین,جوین,1397-10-01,1.87
جوین,جوین,1397-11-01,3.131
جوین,جوین,1397-12-01,6.855
جوین,جوین,1398-01-01,21.608
جوین,جوین,1398-02-01,49.749
جوین,جوین,1398-03-01,39.999
جوین,جوین,1398-04-01,27.801
جوین,جوین,1398-05-01,22.311
جوین,جوین,1398-06-01,27.801
جوین,جوین,1398-07-01,18.472
جوین,جوین,1398-08-01,7.173
جوین,جوین,1398-09-01,2.467
جوین,جوین,1398-10-01,1.733
جوین,جوین,1398-11-01,2.573
جوین,جوین,1398-12-01,9.575
جوین,جوین,1399-01-01,17.614
جوین,جوین,1399-02-01,42.45
جوین,جوین,1399-03-01,43.893
جوین,جوین,1399-04-01,24.596
جوین,جوین,1399-05-01,24.319
جوین,جوین,1399-06-01,22.428
جوین,جوین,1399-07-01,13.926
جوین,جوین,1399-08-01,7.212
جوین,جوین,1399-09-01,1.483
جوین,جوین,1399-10-01,1.778
جوین,جوین,1399-11-01,3.343
جوین,جوین,1399-12-01,5.051
جوین,جوین,1400-01-01,20.93
جوین,جوین,1400-02-01,32.431
جوین,جوین,1400-03-01,33.893
جوین,جوین,1400-04-01,21.573
جوین,جوین,1400-05-01,22.197
جوین,جوین,1400-06-01,24.394
جوین,جوین,1400-07-01,14.416
جوین,جوین,1400-08-01,4.681
جوین,جوین,1400-09-01,2.76
جوین,جوین,1400-10-01,2.006
جوین,جوین,1400-11-01,3.031
جوین,جوین,1400-12-01,7.086
جوین,جوین,1401-01-01,21.012
جوین,جوین,1401-02-01,29.951
جوین,جوین,1401-03-01,28.459
جوین,جوین,1401-04-01,19.27
جوین,جوین,1401-05-01,14.722
جوین,جوین,1401-06-01,22.66
جوین,جوین,1401-07-01,17.798
جوین,جوین,1401-08-01,7.93
جوین,جوین,1401-09-01,3.051
جوین,جوین,1401-10-01,0.503
جوین,جوین,1401-11-01,1.77
جوین,جوین,1401-12-01,10.474
جوین,جوین,1402-01-01,19.838
جوین,جوین,1402-02-01,28.093
جوین,جوین,1402-03-01,30.896
جوین,جوین,1402-04-01,17.617
جوین,جوین,1402-05-01,18.79
جوین,جوین,1402-06-01,15.289
جوین,جوین,1402-07-01,9.703
جوین,جوین,1402-08-01,9.871
جوین,جوین,1402-09-01,3.446
جوین,جوین,1402-10-01,3.42
جوین,جوین,1402-11-01,4.03
جوین,جوین,1402-12-01,5.117
جوین,جوین,1403-01-01,17.163
جوین,جوین,1403-02-01,24.429
جوین,جوین,1403-03-01,36.091
جوین,جوین,1403-04-01,19.672
جوین,جوین,1403-05-01,16.942
جوین,جوین,1403-06-01,20.07
جوین,جوین,1403-07-01,15.856
جوین,جوین,1403-08-01,5.687
جوین,جوین,1403-09-01,2.415
جوین,جوین,1403-10-01,1.33
جوین,جوین,1403-11-01,2.151
جوین,جوین,1403-12-01,6.368
جوین,جوین,1404-01-01,19.734
جوین,جوین,1404-02-01,32.264
جوین,جوین,1404-03-01,22.597
جوین,جوین,1404-04-01,19.135
جوین,جوین,1404-05-01,18.489
جوین,جوین,1404-06-01,20.99
جوین,جوین,1404-07-01,14.9
جوین,جوین,1404-08-01,7.701
جوین,جوین,1404-09-01,3.371
جوین,جوین,1404-10-01,2.127
جوین,جوین,1404-11-01,5.009
جوین,جوین,1404-12-01,6.716
جوین,جوین,1405-01-01,23.273
جوین,جوین,1405-02-01,40.727
جوین,جوین,1405-03-01,10.087
خواف,خواف,1396-10-01,0.781
خواف,خواف,1396-11-01,2.53
خواف,خواف,1396-12-01,8.049
خواف,خواف,1397-01-01,13.695
خواف,خواف,1397-02-01,16.557
خواف,خواف,1397-03-01,13.803
خواف,خواف,1397-04-01,8.556
خواف,خواف,1397-05-01,6.896
خواف,خواف,1397-06-01,9.949
خواف,خواف,1397-07-01,7.493
خواف,خواف,1397-08-01,4.967
خواف,خواف,1397-09-01,3.771
خواف,خواف,1397-10-01,3.27
خواف,خواف,1397-11-01,3.832
خواف,خواف,1397-12-01,8.052
خواف,خواف,1398-01-01,19.635
خواف,خواف,1398-02-01,28.801
خواف,خواف,1398-03-01,17.127
خواف,خواف,1398-04-01,10.004
خواف,خواف,1398-05-01,6.63
خواف,خواف,1398-06-01,9.689
خواف,خواف,1398-07-01,10.198
خواف,خواف,1398-08-01,4.321
خواف,خواف,1398-09-01,3.556
خواف,خواف,1398-10-01,2.214
خواف,خواف,1398-11-01,3.315
خواف,خواف,1398-12-01,10.103
خواف,خواف,1399-01-01,17.257
خواف,خواف,1399-02-01,36.946
خواف,خواف,1399-03-01,22.298
خواف,خواف,1399-04-01,16.432
خواف,خواف,1399-05-01,11.088
خواف,خواف,1399-06-01,11.116
خواف,خواف,1399-07-01,7.963
خواف,خواف,1399-08-01,4.975
خواف,خواف,1399-09-01,2.55
خواف,خواف,1399-10-01,2.897
خواف,خواف,1399-11-01,4.813
خواف,خواف,1399-12-01,4.907
خواف,خواف,1400-01-01,11.874
خواف,خواف,1400-02-01,10.177
خواف,خواف,1400-03-01,9.308
خواف,خواف,1400-04-01,6.165
خواف,خواف,1400-05-01,6.459
خواف,خواف,1400-06-01,8.31
خواف,خواف,1400-07-01,5.734
خواف,خواف,1400-08-01,3.148
خواف,خواف,1400-09-01,3.096
خواف,خواف,1400-10-01,2.267
خواف,خواف,1400-11-01,4.374
خواف,خواف,1400-12-01,14.491
خواف,خواف,1401-01-01,25.095
خواف,خواف,1401-02-01,23.17
خواف,خواف,1401-03-01,13.82
خواف,خواف,1401-04-01,7.833
خواف,خواف,1401-05-01,7.228
خواف,خواف,1401-06-01,9.246
خواف,خواف,1401-07-01,10.149
خواف,خواف,1401-08-01,5.454
خواف,خواف,1401-09-01,2.861
خواف,خواف,1401-10-01,0.973
خواف,خواف,1401-11-01,2.766
خواف,خواف,1401-12-01,7.554
خواف,خواف,1402-01-01,12.772
خواف,خواف,1402-02-01,14.032
خواف,خواف,1402-03-01,14.892
خواف,خواف,1402-04-01,6.308
خواف,خواف,1402-05-01,5.733
خواف,خواف,1402-06-01,3.311
خواف,خواف,1402-07-01,2.758
خواف,خواف,1402-08-01,6.39
خواف,خواف,1402-09-01,3.708
خواف,خواف,1402-10-01,4.542
خواف,خواف,1402-11-01,4.804
خواف,خواف,1402-12-01,4.738
خواف,خواف,1403-01-01,11.15
خواف,خواف,1403-02-01,13.31
خواف,خواف,1403-03-01,12.071
خواف,خواف,1403-04-01,6.736
خواف,خواف,1403-05-01,3.324
خواف,خواف,1403-06-01,6.25
خواف,خواف,1403-07-01,7.579
خواف,خواف,1403-08-01,3.449
خواف,خواف,1403-09-01,1.536
خواف,خواف,1403-10-01,1.179
خواف,خواف,1403-11-01,2.231
خواف,خواف,1403-12-01,5.968
خواف,خواف,1404-01-01,16.223
خواف,خواف,1404-02-01,15.618
خواف,خواف,1404-03-01,9.027
خواف,خواف,1404-04-01,4.694
خواف,خواف,1404-05-01,5.51
خواف,خواف,1404-06-01,7.638
خواف,خواف,1404-07-01,6.762
خواف,خواف,1404-08-01,4.744
خواف,خواف,1404-09-01,2.177
خواف,خواف,1404-10-01,2.519
خواف,خواف,1404-11-01,5.472
خواف,خواف,1404-12-01,8.814
خواف,خواف,1405-01-01,26.696
خواف,خواف,1405-02-01,20.202
خواف,خواف,1405-03-01,3.444
داورزن - فرومد,داورزن - فرومد,1396-10-01,0.422
داورزن - فرومد,داورزن - فرومد,1396-11-01,1.385
داورزن - فرومد,داورزن - فرومد,1396-12-01,4.245
داورزن - فرومد,داورزن - فرومد,1397-01-01,9.801
داورزن - فرومد,داورزن - فرومد,1397-02-01,10.629
داورزن - فرومد,داورزن - فرومد,1397-03-01,12.951
داورزن - فرومد,داورزن - فرومد,1397-04-01,15.558
داورزن - فرومد,داورزن - فرومد,1397-05-01,15.564
داورزن - فرومد,داورزن - فرومد,1397-06-01,15.338
داورزن - فرومد,داورزن - فرومد,1397-07-01,9.948
داورزن - فرومد,داورزن - فرومد,1397-08-01,4.842
داورزن - فرومد,داورزن - فرومد,1397-09-01,3.102
داورزن - فرومد,داورزن - فرومد,1397-10-01,1.845
داورزن - فرومد,داورزن - فرومد,1397-11-01,3.237
داورزن - فرومد,داورزن - فرومد,1397-12-01,7.895
داورزن - فرومد,داورزن - فرومد,1398-01-01,18.605
داورزن - فرومد,داورزن - فرومد,1398-02-01,24.907
داورزن - فرومد,داورزن - فرومد,1398-03-01,21.985
داورزن - فرومد,داورزن - فرومد,1398-04-01,21.81
داورزن - فرومد,داورزن - فرومد,1398-05-01,15.996
داورزن - فرومد,داورزن - فرومد,1398-06-01,17.605
داورزن - فرومد,داورزن - فرومد,1398-07-01,11.409
داورزن - فرومد,داورزن - فرومد,1398-08-01,6.504
داورزن - فرومد,داورزن - فرومد,1398-09-01,3.046
داورزن - فرومد,داورزن - فرومد,1398-10-01,2.756
داورزن - فرومد,داورزن - فرومد,1398-11-01,2.721
داورزن - فرومد,داورزن - فرومد,1398-12-01,14.732
داورزن - فرومد,داورزن - فرومد,1399-01-01,18.492
داورزن - فرومد,داورزن - فرومد,1399-02-01,30.56
داورزن - فرومد,داورزن - فرومد,1399-03-01,24.697
داورزن - فرومد,داورزن - فرومد,1399-04-01,20.298
داورزن - فرومد,داورزن - فرومد,1399-05-01,20.806
داورزن - فرومد,داورزن - فرومد,1399-06-01,16.196
داورزن - فرومد,داورزن - فرومد,1399-07-01,9.892
داورزن - فرومد,داورزن - فرومد,1399-08-01,5.705
داورزن - فرومد,داورزن - فرومد,1399-09-01,1.839
داورزن - فرومد,داورزن - فرومد,1399-10-01,1.642
داورزن - فرومد,داورزن - فرومد,1399-11-01,2.585
داورزن - فرومد,داورزن - فرومد,1399-12-01,3.528
داورزن - فرومد,داورزن - فرومد,1400-01-01,13.132
داورزن - فرومد,داورزن - فرومد,1400-02-01,18.935
داورزن - فرومد,داورزن - فرومد,1400-03-01,20.494
داورزن - فرومد,داورزن - فرومد,1400-04-01,16.396
