MAHDOUDE,AQUIFER,DATE,NDVI_MEAN,NDVI_MEDIAN,NDVI_MAX
بجستان - یونسی,یونسی,1398-09-01,0.174978,0.162115,0.84237
بجستان - یونسی,یونسی,1398-10-01,0.171306,0.150351,0.893913
بجستان - یونسی,یونسی,1398-11-01,0.168501,0.138666,0.863034
بجستان - یونسی,یونسی,1398-12-01,0.181224,0.146484,0.875233
بجستان - یونسی,یونسی,1399-01-01,0.26238,0.222619,0.972572
بجستان - یونسی,یونسی,1399-02-01,0.220891,0.208956,0.764316
بجستان - یونسی,یونسی,1399-03-01,0.182825,0.169889,0.625387
بجستان - یونسی,یونسی,1399-04-01,0.183395,0.169956,0.688515
بجستان - یونسی,یونسی,1399-05-01,0.157814,0.146466,0.577631
بجستان - یونسی,یونسی,1399-06-01,0.179706,0.165981,0.788716
بجستان - یونسی,یونسی,1399-07-01,0.176314,0.162136,0.8354
بجستان - یونسی,یونسی,1399-08-01,0.171729,0.158207,0.839795
بجستان - یونسی,یونسی,1399-09-01,0.17435,0.162076,0.781779
بجستان - یونسی,یونسی,1399-10-01,0.169115,0.146433,0.867992
بجستان - یونسی,یونسی,1399-11-01,0.143361,0.123038,0.814407
بجستان - یونسی,یونسی,1399-12-01,0.142694,0.119119,0.723773
بجستان - یونسی,یونسی,1400-01-01,0.100494,0.098107,0.363403
بجستان - یونسی,یونسی,1400-02-01,0.162163,0.146491,0.6965
بجستان - یونسی,یونسی,1400-03-01,0.149007,0.134702,0.621333
بجستان - یونسی,یونسی,1400-04-01,0.155162,0.138632,0.698404
بجستان - یونسی,یونسی,1400-05-01,0.160927,0.142622,0.667988
بجستان - یونسی,یونسی,1400-06-01,0.159833,0.142559,0.692821
بجستان - یونسی,یونسی,1400-07-01,0.159763,0.142567,0.821154
بجستان - یونسی,یونسی,1400-08-01,0.145257,0.130821,0.760238
بجستان - یونسی,یونسی,1400-09-01,0.150984,0.130839,0.839145
بجستان - یونسی,یونسی,1400-10-01,0.125315,0.119088,0.781058
بجستان - یونسی,یونسی,1400-11-01,0.146173,0.115139,0.826293
بجستان - یونسی,یونسی,1400-12-01,0.139832,0.107427,0.713743
بجستان - یونسی,یونسی,1401-01-01,0.157577,0.123006,0.719163
بجستان - یونسی,یونسی,1401-02-01,0.161371,0.1426,0.558015
بجستان - یونسی,یونسی,1401-03-01,0.146684,0.13574,0.538398
بجستان - یونسی,یونسی,1401-04-01,0.153707,0.142549,0.628925
بجستان - یونسی,یونسی,1401-05-01,0.150644,0.138645,0.673038
بجستان - یونسی,یونسی,1401-06-01,0.166254,0.150359,0.768742
بجستان - یونسی,یونسی,1401-07-01,0.161121,0.146485,0.704682
بجستان - یونسی,یونسی,1401-08-01,0.166712,0.154301,0.807684
بجستان - یونسی,یونسی,1401-09-01,0.164933,0.146425,0.832126
بجستان - یونسی,یونسی,1401-10-01,0.159815,0.134739,0.87767
بجستان - یونسی,یونسی,1401-11-01,0.144607,0.130832,0.622614
بجستان - یونسی,یونسی,1401-12-01,0.14264,0.123028,0.712659
بجستان - یونسی,یونسی,1402-01-01,0.171584,0.136565,0.831111
بجستان - یونسی,یونسی,1402-02-01,0.181812,0.167924,0.698033
بجستان - یونسی,یونسی,1402-03-01,0.169223,0.158206,0.624681
بجستان - یونسی,یونسی,1402-04-01,0.166457,0.154251,0.648492
بجستان - یونسی,یونسی,1402-05-01,0.174952,0.162119,0.719435
بجستان - یونسی,یونسی,1402-06-01,0.158049,0.150361,0.607527
بجستان - یونسی,یونسی,1402-07-01,0.167688,0.154291,0.679591
بجستان - یونسی,یونسی,1402-08-01,0.171532,0.158211,0.821147
بجستان - یونسی,یونسی,1402-09-01,0.178897,0.158186,0.886189
بجستان - یونسی,یونسی,1402-10-01,0.147012,0.130854,0.833284
بجستان - یونسی,یونسی,1402-11-01,0.159775,0.130839,0.894807
بجستان - یونسی,یونسی,1402-12-01,0.148367,0.119127,0.917612
بجستان - یونسی,یونسی,1403-01-01,0.159856,0.130855,0.929828
بجستان - یونسی,یونسی,1403-02-01,0.167174,0.146516,0.733983
بجستان - یونسی,یونسی,1403-03-01,0.15336,0.138663,0.682616
بجستان - یونسی,یونسی,1403-04-01,0.14312,0.13183,0.571371
بجستان - یونسی,یونسی,1403-05-01,0.145204,0.134775,0.631686
بجستان - یونسی,یونسی,1403-06-01,0.154996,0.142578,0.81295
بجستان - یونسی,یونسی,1403-07-01,0.153746,0.142578,0.717311
بجستان - یونسی,یونسی,1403-08-01,0.14449,0.128673,0.599773
بجستان - یونسی,یونسی,1403-09-01,0.156919,0.144526,0.856212
بجستان - یونسی,یونسی,1403-10-01,0.14948,0.136684,0.86608
بجستان - یونسی,یونسی,1403-11-01,0.144639,0.130817,0.724841
بجستان - یونسی,یونسی,1403-12-01,0.141756,0.120998,0.774893
بجستان - یونسی,یونسی,1404-01-01,0.160976,0.134757,0.829239
بجستان - یونسی,یونسی,1404-02-01,0.139094,0.131859,0.604545
بجستان - یونسی,یونسی,1404-03-01,0.16336,0.150435,0.710024
بجستان - یونسی,یونسی,1404-04-01,0.149855,0.138648,0.653044
بجستان - یونسی,یونسی,1404-05-01,0.158406,0.142582,0.700336
بجستان - یونسی,یونسی,1404-06-01,0.146708,0.13475,0.698425
بجستان - یونسی,یونسی,1404-07-01,0.156537,0.13864,0.821496
بجستان - یونسی,یونسی,1404-08-01,0.150433,0.138625,0.729928
بجستان - یونسی,یونسی,1404-09-01,0.151499,0.134744,0.938157
بجستان - یونسی,یونسی,1404-10-01,0.152125,0.134738,0.893541
بجستان - یونسی,یونسی,1404-11-01,0.149341,0.128829,0.859268
بجستان - یونسی,یونسی,1404-12-01,0.184885,0.152328,0.835783
بجستان - یونسی,یونسی,1405-01-01,0.23453,0.214811,0.856499
بجستان - یونسی,یونسی,1405-02-01,0.20301,0.193294,0.732369
بجستان - یونسی,یونسی,1405-03-01,0.179276,0.169897,0.634519
بردسکن,بردسکن,1391-12-01,,,
بردسکن,بردسکن,1392-01-01,0.292378,0.230435,0.912652
بردسکن,بردسکن,1392-02-01,0.207864,0.193381,0.691283
بردسکن,بردسکن,1392-03-01,0.204214,0.177777,0.832777
بردسکن,بردسکن,1392-04-01,0.215102,0.181645,0.845983
بردسکن,بردسکن,1392-05-01,0.220894,0.185537,0.819668
بردسکن,بردسکن,1392-06-01,0.233821,0.185561,0.793736
بردسکن,بردسکن,1392-07-01,,,
بردسکن,بردسکن,1392-08-01,0.214508,0.185532,0.866546
بردسکن,بردسکن,1392-09-01,0.221548,0.183609,0.892172
بردسکن,بردسکن,1392-10-01,0.211443,0.175782,0.873655
بردسکن,بردسکن,1392-11-01,0.181594,0.14648,0.776881
بردسکن,بردسکن,1392-12-01,0.179799,0.142556,0.76499
بردسکن,بردسکن,1393-01-01,0.236364,0.181616,0.852627
بردسکن,بردسکن,1393-02-01,0.22238,0.189412,0.845951
بردسکن,بردسکن,1393-03-01,0.19217,0.16213,0.831332
بردسکن,بردسکن,1393-04-01,0.202358,0.166019,0.866496
بردسکن,بردسکن,1393-05-01,0.211399,0.169926,0.86905
بردسکن,بردسکن,1393-06-01,0.195424,0.165993,0.774779
بردسکن,بردسکن,1393-07-01,0.198229,0.158194,0.882215
بردسکن,بردسکن,1393-08-01,0.19954,0.165998,0.88513
بردسکن,بردسکن,1393-09-01,0.197038,0.162108,0.895372
بردسکن,بردسکن,1393-10-01,0.210398,0.167915,0.899495
بردسکن,بردسکن,1393-11-01,0.177314,0.142542,0.756071
بردسکن,بردسکن,1393-12-01,0.201336,0.150371,0.709031
بردسکن,بردسکن,1394-01-01,0.282481,0.228521,0.912463
بردسکن,بردسکن,1394-02-01,0.196831,0.158384,0.999121
بردسکن,بردسکن,1394-03-01,0.204186,0.177744,0.777958
بردسکن,بردسکن,1394-04-01,0.211099,0.177698,0.807426
بردسکن,بردسکن,1394-05-01,0.220697,0.185546,0.83869
بردسکن,بردسکن,1394-06-01,0.217207,0.181651,0.79871
بردسکن,بردسکن,1394-07-01,0.211867,0.173805,0.889001
بردسکن,بردسکن,1394-08-01,0.193852,0.167923,0.839888
بردسکن,بردسکن,1394-09-01,0.193303,0.167964,0.879165
بردسکن,بردسکن,1394-10-01,0.199304,0.160108,0.871329
بردسکن,بردسکن,1394-11-01,0.191676,0.15228,0.910871
بردسکن,بردسکن,1394-12-01,0.222402,0.160093,0.898906
بردسکن,بردسکن,1395-01-01,0.223224,0.152293,0.897531
بردسکن,بردسکن,1395-02-01,0.216418,0.181648,0.860438
بردسکن,بردسکن,1395-03-01,0.187262,0.16209,0.798471
بردسکن,بردسکن,1395-04-01,0.204616,0.169942,0.836566
بردسکن,بردسکن,1395-05-01,0.210595,0.173807,0.848944
بردسکن,بردسکن,1395-06-01,0.210049,0.173822,0.858143
بردسکن,بردسکن,1395-07-01,0.194644,0.162094,0.768402
بردسکن,بردسکن,1395-08-01,0.176889,0.154284,0.845751
بردسکن,بردسکن,1395-09-01,0.158648,0.142584,0.79275
بردسکن,بردسکن,1395-10-01,0.172872,0.152289,0.844027
بردسکن,بردسکن,1395-11-01,,,
بردسکن,بردسکن,1395-12-01,0.19191,0.144463,0.989942
بردسکن,بردسکن,1396-01-01,0.272087,0.222637,0.866471
بردسکن,بردسکن,1396-02-01,0.250962,0.224625,0.853127
بردسکن,بردسکن,1396-03-01,0.22242,0.193344,0.834887
بردسکن,بردسکن,1396-04-01,0.220644,0.19335,0.84814
بردسکن,بردسکن,1396-05-01,0.228718,0.193346,0.865387
بردسکن,بردسکن,1396-06-01,0.224868,0.185516,0.866866
بردسکن,بردسکن,1396-07-01,0.199595,0.169907,0.835726
بردسکن,بردسکن,1396-08-01,0.190193,0.167939,0.88422
بردسکن,بردسکن,1396-09-01,0.196588,0.167961,0.889586
بردسکن,بردسکن,1396-10-01,0.194389,0.160152,0.840936
بردسکن,بردسکن,1396-11-01,0.159637,0.142531,0.747606
بردسکن,بردسکن,1396-12-01,0.188829,0.142541,0.753729
بردسکن,بردسکن,1397-01-01,0.234296,0.193377,0.846639
بردسکن,بردسکن,1397-02-01,0.198154,0.173803,0.850812
بردسکن,بردسکن,1397-03-01,0.18546,0.158173,0.766867
بردسکن,بردسکن,1397-04-01,0.20103,0.166,0.839542
بردسکن,بردسکن,1397-05-01,0.205971,0.169897,0.819496
بردسکن,بردسکن,1397-06-01,0.206761,0.165991,0.844429
بردسکن,بردسکن,1397-07-01,0.201998,0.167912,0.895632
بردسکن,بردسکن,1397-08-01,0.194515,0.160127,0.874953
بردسکن,بردسکن,1397-09-01,,,
بردسکن,بردسکن,1397-10-01,0.199259,0.162109,0.911161
بردسکن,بردسکن,1397-11-01,0.180699,0.136663,0.892502
بردسکن,بردسکن,1397-12-01,0.197856,0.144493,0.886198
بردسکن,بردسکن,1398-01-01,0.246438,0.191366,0.921082
بردسکن,بردسکن,1398-02-01,0.295949,0.28518,0.813118
بردسکن,بردسکن,1398-03-01,0.25831,0.230426,0.875305
بردسکن,بردسکن,1398-04-01,0.244885,0.212876,0.847302
بردسکن,بردسکن,1398-05-01,0.24021,0.208962,0.84263
بردسکن,بردسکن,1398-06-01,0.240677,0.208967,0.798867
بردسکن,بردسکن,1398-07-01,0.224981,0.193371,0.809409
بردسکن,بردسکن,1398-08-01,0.221462,0.19925,0.874859
بردسکن,بردسکن,1398-09-01,0.200696,0.185566,0.819847
بردسکن,بردسکن,1398-10-01,0.199899,0.175747,0.923533
بردسکن,بردسکن,1398-11-01,0.201399,0.16011,0.919237
بردسکن,بردسکن,1398-12-01,0.230009,0.183526,0.970597
بردسکن,بردسکن,1399-01-01,0.319729,0.285175,0.930844
بردسکن,بردسکن,1399-02-01,0.34754,0.332072,0.878256
بردسکن,بردسکن,1399-03-01,0.23531,0.205048,0.801996
بردسکن,بردسکن,1399-04-01,0.238389,0.199183,0.832407
بردسکن,بردسکن,1399-05-01,0.214842,0.189456,0.721791
بردسکن,بردسکن,1399-06-01,0.234428,0.193337,0.855474
بردسکن,بردسکن,1399-07-01,0.226738,0.185539,0.950332
بردسکن,بردسکن,1399-08-01,0.195416,0.169934,0.872689
بردسکن,بردسکن,1399-09-01,0.209224,0.18351,0.899657
بردسکن,بردسکن,1399-10-01,0.207365,0.167901,0.924957
بردسکن,بردسکن,1399-11-01,0.178012,0.144479,0.828548
بردسکن,بردسکن,1399-12-01,0.160247,0.134727,0.693975
بردسکن,بردسکن,1400-01-01,0.198448,0.162091,0.770553
بردسکن,بردسکن,1400-02-01,0.195733,0.158171,0.82821
بردسکن,بردسکن,1400-03-01,0.182948,0.150386,0.7219
بردسکن,بردسکن,1400-04-01,0.196527,0.158211,0.853607
بردسکن,بردسکن,1400-05-01,0.210195,0.166016,0.820289
بردسکن,بردسکن,1400-06-01,0.208773,0.162094,0.83996
بردسکن,بردسکن,1400-07-01,0.19859,0.152275,0.857565
بردسکن,بردسکن,1400-08-01,0.174562,0.150389,0.81963
بردسکن,بردسکن,1400-09-01,0.171213,0.14446,0.86283
بردسکن,بردسکن,1400-10-01,0.207665,0.167881,0.999769
بردسکن,بردسکن,1400-11-01,0.167589,0.128784,0.857433
بردسکن,بردسکن,1400-12-01,0.167782,0.126925,0.77765
بردسکن,بردسکن,1401-01-01,0.173789,0.134764,0.770229
بردسکن,بردسکن,1401-02-01,0.189972,0.162085,0.662791
بردسکن,بردسکن,1401-03-01,0.169988,0.142554,0.695589
بردسکن,بردسکن,1401-04-01,0.183865,0.154293,0.781122
بردسکن,بردسکن,1401-05-01,0.193288,0.158175,0.852337
بردسکن,بردسکن,1401-06-01,0.208871,0.160105,0.864637
بردسکن,بردسکن,1401-07-01,0.195514,0.158199,0.826611
بردسکن,بردسکن,1401-08-01,0.192352,0.160108,0.878432
بردسکن,بردسکن,1401-09-01,0.181744,0.15231,0.858163
بردسکن,بردسکن,1401-10-01,0.168794,0.136668,0.910117
بردسکن,بردسکن,1401-11-01,0.147508,0.123016,0.668985
بردسکن,بردسکن,1401-12-01,0.148485,0.121018,0.807053
بردسکن,بردسکن,1402-01-01,0.201846,0.152336,0.874921
بردسکن,بردسکن,1402-02-01,0.204652,0.169913,0.84852
بردسکن,بردسکن,1402-03-01,0.184176,0.158182,0.76363
بردسکن,بردسکن,1402-04-01,0.190601,0.162122,0.771776
بردسکن,بردسکن,1402-05-01,0.207967,0.169893,0.877679
بردسکن,بردسکن,1402-06-01,0.19108,0.162088,0.76962
بردسکن,بردسکن,1402-07-01,0.20032,0.166025,0.855211
بردسکن,بردسکن,1402-08-01,0.188766,0.167941,0.85198
بردسکن,بردسکن,1402-09-01,0.188919,0.160141,0.912528
بردسکن,بردسکن,1402-10-01,0.162965,0.134738,0.888588
بردسکن,بردسکن,1402-11-01,0.171956,0.136683,0.910795
بردسکن,بردسکن,1402-12-01,0.15899,0.121026,0.905003
بردسکن,بردسکن,1403-01-01,0.179843,0.136646,0.94952
بردسکن,بردسکن,1403-02-01,0.193045,0.152328,0.86218
بردسکن,بردسکن,1403-03-01,0.17894,0.15233,0.833642
بردسکن,بردسکن,1403-04-01,0.181488,0.15427,0.687752
بردسکن,بردسکن,1403-05-01,0.182955,0.1543,0.686791
بردسکن,بردسکن,1403-06-01,0.196084,0.162096,0.819557
بردسکن,بردسکن,1403-07-01,0.1854,0.15428,0.80396
بردسکن,بردسکن,1403-08-01,0.192024,0.160094,0.818105
بردسکن,بردسکن,1403-09-01,0.166066,0.144513,0.870514
بردسکن,بردسکن,1403-10-01,0.156858,0.136666,0.848216
بردسکن,بردسکن,1403-11-01,0.144541,0.128935,0.890069
بردسکن,بردسکن,1403-12-01,0.154972,0.121018,0.82654
بردسکن,بردسکن,1404-01-01,0.188359,0.152322,0.865404
بردسکن,بردسکن,1404-02-01,0.167778,0.150389,0.625657
بردسکن,بردسکن,1404-03-01,0.194155,0.162096,0.858698
بردسکن,بردسکن,1404-04-01,0.188357,0.158213,0.789073
بردسکن,بردسکن,1404-05-01,0.200584,0.162092,0.866492
بردسکن,بردسکن,1404-06-01,0.184416,0.154275,0.812744
بردسکن,بردسکن,1404-07-01,0.19015,0.150354,0.87261
بردسکن,بردسکن,1404-08-01,0.177549,0.150378,0.841981
بردسکن,بردسکن,1404-09-01,0.170151,0.144497,0.92467
بردسکن,بردسکن,1404-10-01,0.147695,0.123053,0.755212
بردسکن,بردسکن,1404-11-01,0.158369,0.12889,0.868373
بردسکن,بردسکن,1404-12-01,0.197308,0.160118,0.82828
بردسکن,بردسکن,1405-01-01,0.270168,0.238229,0.825578
بردسکن,بردسکن,1405-02-01,0.234058,0.206976,0.883983
بردسکن,بردسکن,1405-03-01,0.201292,0.177701,0.731687
تایباد,تایباد,1391-12-01,,,
تایباد,تایباد,1392-01-01,,,
تایباد,تایباد,1392-02-01,0.187761,0.146445,0.708329
تایباد,تایباد,1392-03-01,0.155877,0.138643,0.792009
تایباد,تایباد,1392-04-01,0.16603,0.146488,0.796582
تایباد,تایباد,1392-05-01,0.173092,0.146457,0.791422
تایباد,تایباد,1392-06-01,,,
تایباد,تایباد,1392-07-01,,,
تایباد,تایباد,1392-08-01,0.15965,0.134762,0.869108
تایباد,تایباد,1392-09-01,0.171367,0.136719,0.899939
تایباد,تایباد,1392-10-01,0.169551,0.12894,0.856973
تایباد,تایباد,1392-11-01,0.148042,0.119155,0.766207
